toxic_sentence,non_toxic_sentence,lang
" germanische Leute sind europäische &amp; ohne anthropologische Verbindung mit dem Israel. der Israel ist niemals europäisch; auch der erste Feind dagegen Germanen  der Israel ist. Seh die Geschichte!
das Medien lernen muss, dass einseitige Propaganda vor Israel verspötet ist.","germanische Leute sind europäische &amp; ohne anthropologische Verbindung mit dem Israel. der Israel ist niemals europäisch; auch der erste Feind dagegen Germanen der Israel ist. Seh die Geschichte! das Medien lernen muss, dass einseitige Propaganda vor Israel verspötet ist.",de
   Jeder normale Hetero wird diskriminiert? 😂 Bisschen zu warm hinterm Herd geworden?,Jeder normale Hetero wird diskriminiert? 😂 Bisschen zu warm hinterm Herd geworden?,de
   Hä dann lern gefälligs selber anstatt dieses billige zu hören was man euch ins Gehirn einpflanzt. Palästina gibt es und wird es immer geben. Dein scheiß Israel wird eh ausgelöscht  weil Allah hinter dem Recht steht...wart ab wenn es soweit ist lach ich dich aus,Hä dann lern gefälligs selber anstatt dieses billige zu hören was man euch ins Gehirn einpflanzt. Palästina gibt es und wird es immer geben. Dein Israel wird eh ausgelöscht weil Allah hinter dem Recht steht...wart ab wenn es soweit ist lach ich dich aus,de
   Das ist an Dummheit nicht zu überbieten - jetzt werden sich die Querdenker alle absichtlich infizieren,Das ist nicht zu überbieten - jetzt werden sich die Querdenker alle absichtlich infizieren,de
"     Biergarten ist gesellschaftlich notwendiger, geht man nach den politischen Entscheidungen. Hier in Frankreich waren die Schulen fast durchgängig offen. Wir hatten zwar etwas mehr Inzidenz, aber die Kinder sind nicht verblödet. Halt typisch deutsch.","Biergarten ist gesellschaftlich notwendiger, geht man nach den politischen Entscheidungen. Hier in Frankreich waren die Schulen fast durchgängig offen. Wir hatten zwar etwas mehr Inzidenz, aber die Kinder sind nicht schlecht. Halt typisch deutsch.",de
Warum wird der Vergewaltiger aus Berlin nicht mit voller Härte bestraft? Na er ist doch ein Kind von Fr MERKEL! Die dürfen rauben und vergewaltigen und sogar töten aber nur Deutsche und Juden. Danke Fr Merkel für diese Fachkräfte!,Warum wird der Vergewaltiger aus Berlin nicht mit voller Härte bestraft? Na er ist doch ein Kind von Fr MERKEL! Die dürfen rauben und vergewaltigen und sogar töten aber nur Deutsche und Juden. Danke Fr Merkel für diese Fachkräfte!,de
"  Will ist ne alte frustrierte Lesbe, zugeknallt mit Botox. Respekt dass Sie sich diese „Talk-Folter“ antun können. Mit wird schlecht wenn sie mit dem ersten Satz anfängt, weswegen ich den Müll einfach nicht mehr schaue. Weniger Quote = Absetzung der Sendung + Will","Will ist ne alte frustrierte Lesbe, zugeknallt mit Botox. Respekt dass Sie sich diese „Talk-Folter“ antun können. Mit wird schlecht wenn sie mit dem ersten Satz anfängt, weswegen ich die Sendung einfach nicht mehr schaue. Weniger Quote = Absetzung der Sendung + Will",de
"Während der #Bundesrat mit dem totalitären #Infektionsschutzgesetz  Demokratie und auch sich selbst abschafft...

..arbeiten sich Minderbemittelte und Neu-Nazis noch immer an #HaltDieFresseBild  ab...!

Unfassbar was in diesem Land abgeht...",Während der #Bundesrat mit dem totalitären #Infektionsschutzgesetz Demokratie und auch sich selbst abschafft.....arbeiten sich Minderbemittelte und Neu-Nazis noch immer an #HaltDieFresseBild ab...! Unfassbar was in diesem Land abgeht...,de
"   auch drecksvereine. greenpeace, und die fifa sowieso,die sind dazu noch ein korrupter drecksverein.","auch Vereine. greenpeace, und die fifa sowieso,die sind dazu noch ein korrupter Verein.",de
"    Du gehst tierisch auf den Zeiger mit deinen Mittelalteransichten. Wenn dir der Stoff mit unterschiedlichen Farben schon zu viel ist, nimm #Jung und vergrabt euch","Du gehst tierisch auf den Zeiger mit deinen Mittelalteransichten. Wenn dir der Stoff mit unterschiedlichen Farben schon zu viel ist, nimm #Jung",de
In dem Sinne liebe Querdenker und Geschichtsrevisionisten: Haltet euer dummes Maul und eure Griffel von Tasten fern 🥰🖕🏻 https://t.co/Fdk3SPzXMl,In dem Sinne liebe Querdenker und Geschichtsrevisionisten: Haltet eure Griffel von Tasten fern 🥰🖕🏻 https://t.co/Fdk3SPzXMl,de
 Ach Mensch Carina hör mir auf mit deiner Israel Babykiller Propaganda. Israel wird es nicht mehr lange geben und das weißt auch du selber.,Ach Mensch Carina hör mir auf mit deiner Israel Propaganda. Israel wird es nicht mehr lange geben und das weißt auch du selber.,de
"   Haben Sie ein Glück, dass Dämlichkeit nicht quietscht. Man würde Sie bis hierher™ hören.

*PLONK","Haben Sie ein Glück, dass es nicht quietscht. Man würde Sie bis hierherTM hören. *PLONK",de
"   Es ist das Land der Juden.
Israel war so gnädig und hat den Palästinensern den Gazastreifen überlassen, obwohl Palästina zwei Kriege in Folge verloren haben. Welche Palästina angezettelt hat.","Es ist das Land der Juden. Israel war so gnädig und hat den Palästinensern den Gazastreifen überlassen, obwohl Palästina zwei Kriege in Folge verloren haben. Welche Palästina angezettelt hat.",de
   Clownsverein. Hört auf eure Verbrechen mit angeblichen Pseudo Klimaschutz schön zu reden. Diebstahl ist das. Hoffe VW verklagt euch in Grund und Boden.,Hört auf eure Verbrechen mit angeblichen Pseudo Klimaschutz schön zu reden. Diebstahl ist das. Hoffe VW verklagt euch in Grund und Boden.,de
" Das Gesetz wurde gemacht um noch effektiver die Bürger gegen die Regierung zu mobilisieren.
Wenn es nicht den so schrecklichen totalitären Geist von Merkel offenbaren würde, müsdte man sich für diese Steilvorlage geradezu bedanken.
Der Krug geht so lange zum Brunnen ...","Das Gesetz wurde gemacht um noch effektiver die Bürger gegen die Regierung zu mobilisieren. Wenn es nicht den so totalitären Geist von Merkel offenbaren würde, müsdte man sich für diese Steilvorlage geradezu bedanken.",de
"   Religionen sind der und Hauptgrund für Kriege, Armut und Tod.","Religionen sind der und Hauptgrund für Kriege, Armut und Tod.",de
"Was war für dich das größte Fehler was EA gemacht hat?

Meine ist das EA so behindert war und titanfall 2 zwischen battleflied 1 &amp; Call of duty infinite warfare rausgebracht hat 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ Wie behindert kann man sein! 🤬 https://t.co/QSurZVYTLi",Was war für dich das größte Fehler was EA gemacht hat? Meine ist das EA so behindert war und titanfall 2 zwischen battleflied 1 &amp; Call of duty infinite warfare rausgebracht hat,de
"    Schwachsinn. Aber angenommen,  es würde stimmen (tut es nicht, weil Schwachsinn): wieviele wenige dürfen nach ihrer arroganten Auffassung sterben, um Maßnahmen zu rechtfertigen?","Aber angenommen, es würde stimmen (tut es nicht, weil falsch): wieviele wenige dürfen nach ihrer Auffassung sterben, um Maßnahmen zu rechtfertigen?",de
  Wer weiß..Diese Eliten sind hinterhältig! Und dann noch eine Asylbewerberin,Wer weiß..Diese Eliten sind hinterhältig! Und dann noch eine Asylbewerberin,de
"   Dann nochmal lesen, darüber nachdenken und Wörter wie Ironie, Polemik, etc. nachschlagen.

Ich würde niemals die Grünen wählen, weil ich keine Partei wählen würde, welche Pädophilie unterstützt, aber was Boris Palmer dargebracht hat, war offenkundig mehr als ironisch gemeint!","Dann nochmal lesen, darüber nachdenken und Wörter wie Ironie, Polemik, etc. nachschlagen. Ich würde niemals die Grünen wählen, weil ich keine Partei wählen würde, welche Pädophilie unterstützt, aber was Boris Palmer dargebracht hat, war offenkundig mehr als ironisch gemeint!",de
"  Was für ein geistiger Dünnschiss... Gleiches Niveau wie die Covidioten, die du kritisierst.
Hier will man die Verbrecher zur Strecke bringen wie damals die Juden die Nazis. Behalte lieber deine Ahnungslosigkeit für dich","Was für ein geistiger Mensch... Gleiches Niveau wie die Covidioten, die du kritisierst. Hier will man die Verbrecher zur Strecke bringen wie damals die Juden die Nazis. Behalte lieber deine Ahnungslosigkeit für dich",de
" Klasse. Hier sammeln sich direkt die drecks Nazis unter diesem Beitrag - mit ihrem peinlichen Gejammer um die bösen Immigranten, die ausnahmslos ,braven Deutschen’ und ihren Frauen etwas Böses wollen. Peinlicher Haufen übelster Unterschichten-Abschaum. #AfDrausausdenParlamenten","Klasse. Hier sammeln sich direkt die Nazis unter diesem Beitrag - mit ihrem peinlichen Gejammer um die bösen Immigranten, die ausnahmslos,braven Deutschen’ und ihren Frauen etwas Böses wollen.",de
"  Sind Sie Kreationist oder wie kommen Sie zu so einer Aussage? Nicht nur, dass Juden bereits vor Erfindung des Islams länger in der Levante gelebt haben als der Islam überhaupt existiert, sie haben auch nach der islamischen Invasion weiterhin dort parallel zu Muslimen gelebt.","Sind Sie Kreationist oder wie kommen Sie zu so einer Aussage? Nicht nur, dass Juden bereits vor Erfindung des Islams länger in der Levante gelebt haben als der Islam überhaupt existiert, sie haben auch nach der islamischen Invasion weiterhin dort parallel zu Muslimen gelebt.",de
 Und wieder DAS BÄRBOCK in den Medien nichtssagend.  Hauptsache irgendwas gesagt. Das ist hofieren der GRÜNEN SEKTE. GUTE NACHT DEUTSCHLAND.,Und wieder DAS BÄRBECK in den Medien nichtssagend. Hauptsache irgendwas gesagt. Das ist hofieren der GRÜNEN SEKTE. GUTE NACHT DEUTSCHLAND.,de
"    Du Coronaleugner! Igitt, ein Nazi, Rechtsradikaler und Misogynist!",Du Coronaleugner!,de
"   Schwurbel-Nazi, verpiss dich einfach. Deine hässliche Fresse und deinen geistigen Dünnschiss ist eine Beleidigung der gesamten Menschheit. https://t.co/6iuNb9GykK","Nazi, verschwinde einfach. Deine Meinung ist eine Beleidigung der gesamten Menschheit. https://t.co/6iuNb9GykK",de
Was die #AfD mal wieder bewiesen hat: Das einzige was die ArschgeigenFürDummhausen können ist Scheiße labern. Anständige Menschen setzten sich dafür auf die Schüssel aber AfDler sind selbst dafür zu dämlich,Was die #AfD mal wieder bewiesen hat: Das einzige was die GeigenFürDummhausen können ist labern. Anständige Menschen setzten sich dafür auf die Schüssel aber AfDler sind selbst dafür zu naiv,de
"  Auch wenn die AfD scheisse ist, ists schon eigenartig wie die Ansichten sind. Wenn Das Abgeordnete bei Querdenker Demos dabei sind diese der verlängerte Arm. Wenn in der CDU Korruption begangen wird ist nicht die CDU korrupt sondern es sind Einzelfälle lol","Auch wenn die AfD schlecht ist, ists schon eigenartig wie die Ansichten sind. Wenn Das Abgeordnete bei Querdenker Demos dabei sind diese der verlängerte Arm. Wenn in der CDU Korruption begangen wird ist nicht die CDU korrupt sondern es sind Einzelfälle lol",de
"Wenn es ein „Merkel-Einsperr-Gesetz“ gäbe, würde man vermutlich zuerst widerlich polarisierende Journalisten einsperren. 

Hört endlich auf diesen Rotz zu kaufen und zu klicken. https://t.co/P8wuAPjl7B","Wenn es ein „Merkel-Einsperr-Gesetz“ gäbe, würde man vermutlich zuerst polarisierende Journalisten einsperren. Hört endlich auf diese Dinge zu kaufen und zu klicken.",de
" Komisch, dass die Querdenker und Covidioten sich jetzt schwarz kleiden.
Sind bestimmt undercover, um die Antifa reinzureiten!","Komisch, dass die Querdenker und Covidioten sich jetzt schwarz kleiden. Sind bestimmt undercover, um die Antifa reinzureiten!",de
"  Die Hetzer die sich über Hetzer beschweren sind total wichtig ja 😂 die AfD braucht die und ihre Unterstützung... Danke an die Volksverpetzer die man früher auch ""Stasischweine"" nannte...","Die Leute die sich über Leute beschweren sind total wichtig ja 😂 die AfD braucht die und ihre Unterstützung... Danke an die Leute die man früher auch ""Stasischweine"" nannte...",de
"   Die Wahrheit? Frag mal die #HeinerULTRAS  die können dir da garantiert weiterhelfen. Er ist der Panik Treiber der mit Zahlen fabuliert, die nichts mit der Realität zu haben, um die Panik aufrecht zu erhalten. Andere Länder machen es vor, wir haben Panik Lauterbach.","Die Wahrheit? Frag mal die #HeinerULTRAS die können dir da garantiert weiterhelfen. Er ist der Panik Treiber der mit Zahlen fabuliert, die nichts mit der Realität zu haben, um die Panik aufrecht zu erhalten. Andere Länder machen es vor, wir haben Panik Lauterbach.",de
 Als wenn der etwas anderes sagt als die Merkel. Lach mich Tod. Auch so nen Schwätzer vor dem Herren,Als wenn der etwas anderes sagt als die Merkel. Lach mich Tod. Auch so nen Typ vor dem Herren,de
"#HaltDieFresseBild  RT : Ach da isser ja wieder! Fehlt noch: #HaltdieFresseReichelt
#HaltdieFresseSpringer
#HaltDieFresseBild https://t.co/AcMLzxtc7W",#HaltDieFresseBild RT : Ach da isser ja wieder! Fehlt noch: #HaltdieFresseReichelt #HaltdieFresseSpringer #HaltDieFresseBild https://t.co/AcMLzxtc7W,de
" Das ist richtig lustig. Die Seite kann nicht aufgerufen werden, also hat noch niemand den Text gelesen aber es hagelt einiges an Kritik, ziemlich alberne Kritik, irgendwas um zu kritisieren aber ohne auch nur eine Zeile gelesen zu haben.","Das ist richtig lustig. Die Seite kann nicht aufgerufen werden, also hat noch niemand den Text gelesen aber es hagelt einiges an Kritik, ziemlich schlechte Kritik, irgendwas um zu kritisieren aber ohne auch nur eine Zeile gelesen zu haben.",de
"  ""Die eigenen Parteifreund:innen sollen [...] überzeugt werden.""
Vier Erfolg damit - ehrlich gemeint.
Die Überzeugung gelingt aber leider am besten über Angstargumente die Wahl zu verlieren.
Für Sachargumente ist die CDU leider taub.
Siehe Merz bei Lanz. Und Merz ist team Laschet.","""Die eigenen Parteifreund:innen sollen [...] überzeugt werden."" Vier Erfolg damit - ehrlich gemeint. Die Überzeugung gelingt aber leider am besten über Angstargumente die Wahl zu verlieren. Für Sachargumente ist die CDU leider taub. Siehe Merz bei Lanz. Und Merz ist team Laschet.",de
Dikka corona hat die Leute behindert gemacht ihr lässt euch freiwillig irgendein Müll reinballern wo grösste chara drin sein kann ohne Sinn gesunde Menschen lassen sich krank spritzen von Staat,Dikka corona hat die Leute behindert gemacht ihr lässt euch freiwillig irgendein Ding reinballern wo grösste chara drin sein kann ohne Sinn gesunde Menschen lassen sich krank spritzen von Staat,de
"Das sind KEINE Flüchtlinge, sondern Wirtschafts-Migranten und zwar FAST alle !!      :  Die Flüchtlings-Frau mit der 3000-Euro-Designer-Jacke oder:  Die Flüchtlings-Verarschung, Zwangs-Islamisierung und Umvolkung Deutschlands gehen immer weiter !!: https://t.co/nhPM4ei3QL","Das sind KEINE Flüchtlinge, sondern Wirtschafts-Migranten und zwar FAST alle!! : Die Flüchtlings-Frau mit der 3000-Euro-Designer-Jacke oder: Die Flüchtlings-Verarschung, Zwangs-Islamisierung und Umvolkung Deutschlands gehen immer weiter!!: https://t.co/nhPM4ei3QL",de
"  Diese Faschisten die sich für Volksvertreter halten, gehören nicht zu meinem Volk. Ich schäme mich für solche ungebildete Ewiggestrige von der #AFD  . Diese Partei gehört konsequent abgewählt. #AfDVerfassungsfeindlich","Diese Menschen die sich für Volksvertreter halten, gehören nicht zu meinem Volk. Ich schäme mich für solche Menschen von der #AFD. Diese Partei gehört konsequent abgewählt. #AfDVerfassungsfeindlich",de
"Treten die ganzen Kasper eigentlich zurück sollte das #Verfassungsgericht das Gesetz für Verfassungwidrig erklären oder?
Aber wird eh schwer Merkels Schosshündchen #Harbarth wurd ja Präsident. 

#Bundesnotbremse",Treten die ganzen Kasper eigentlich zurück sollte das #Verfassungsgericht das Gesetz für Verfassungwidrig erklären oder? Aber wird eh schwer Merkels Sohn #Harbarth wurd ja Präsident. #Bundesnotbremse,de
"   wenn die möglichkeit besteht durch den tod eines einzelnen straftäters das leben mehrerer tausend zu retten, dann ist das durchaus legitim. die freunde und familien der tausenden würden es dir danken. Nur die Linken würden wieder terror schieben","wenn die möglichkeit besteht durch den tod eines einzelnen straftäters das leben mehrerer tausend zu retten, dann ist das durchaus legitim. die freunde und familien der tausenden würden es dir danken. Nur die Linken würden wieder terror schieben",de
