toxic_sentence,non_toxic_sentence,lang
Si aqui zarita otra vez idiota si estas en este foro es porque te importa verdad pues tambien a mi y no me interesa que me insultes porque la basura al basurero para el buen entendedor pocas palabras y que te importa que las q se operan sean de chile ode peru o Argentina de donde vengan gracias a las feas como yo estos doctorcitos comen de nuestro dinero viven de nosotras y aunque yo fuera la mujer mas horrorosa del planeta tierra tengo lo que a ti te falta dinero educacion valores principios yo no ando vendiendo servicios que no puedo hacer no engano ni desgracio la vida de los q en mi confian como estos drs,Si aqui si estas en este foro es porque te importa verdad pues tambien a mi y no me interesa que me insultes porque para el buen entendedor pocas palabras y que te importa que las q se operan sean de chile ode peru o Argentina de donde vengan gracias a las como yo estos doctorcitos comen de nuestro dinero viven de nosotras y aunque yo fuera la mujer mas horrorosa del planeta tierra,es
"No soy racista, pero los negros son todos unos vagos, unos delincuentes y unos violadores, deberían estar todos en África o en la cárcel","No soy racista, pero los negros son todos malos, delincuentes y violadores, deberían estar todos en África o en la cárcel.",es
"Y tu mamá en la calle de la verguenza,que siempre te abandona desgraciado ¿porqué? ctm.","Y tu mamá en la calle de la vergüenza,que siempre te abandona ¿porqué? ctm.",es
Los políticos y los repugnantes oligarcas pedófilos están siendo expuestos de forma masiva por lo que realmente son a pesar de los giros y encubrimientos de los medios de comunicación de la corriente principal,Los políticos y los oligarcas están siendo expuestos de forma masiva por lo que realmente son a pesar de los giros y encubrimientos de los medios de comunicación de la corriente principal,es
"festejan el 4 de julio como el día de la ""Independencia"" cuando es el día de la conquista y el exterminio de los nativos.","Festejan el 4 de julio como el día de la ""Independencia"" cuando es el día de la conquista y el exterminio de los nativos.",es
Uribe en Colombia mata campesinos y los niños en la ESCUELA DE SOACHA,Uribe en Colombia mata campesinos y los niños en la ESCUELA DE SOACHA,es
"Tardan en llegar los ""oprimidos"" por el feminismo ha reclamar las violaciones de hombres y explicar que efectivamente es una feminazi, algunos que ya sabemos diran que este es el mundo que quiere Podemos o no se que mas mierdas, lo que nos dara dos ejemplos de el porque Españistan es Españistan, que alguien haga este tipo de comentarios en una radio publica y que no pasa nada y los futuros comentarios de imbeciles","Tardan en llegar los ""oprimidos"" por el feminismo ha reclamar las violaciones de hombres y explicar que efectivamente es una feminazi, algunos que ya sabemos diran que este es el mundo que quiere Podemos o no se que mas, lo que nos dara dos ejemplos de el porque Españistan es Españistan, que alguien haga este tipo de comentarios en una radio publica y que no pasa nada y los futuros comentarios",es
Me da bronca que los sudacas siempre nos menosprecien y nos traten de inferiores por no tener la misma cultura o historia que ellos,Me da bronca que siempre nos menosprecien y nos traten de inferiores por no tener la misma cultura o historia que ellos,es
"hay que ser un ignorante, un estúpido, o un malvado para obviar la empecinada realidad: que el mundo musulmán considera a la civilización occidental judeocristiana como un mundo decadente, la máxima representación del mal, el enemigo a batir… y mientras, muchos siguen hablando de conciliar, de dialogar, de acoger generosamente a todo aquel que nos llegue, no importa de dónde, con tal de no evitar ser llamado xenófobo, racista, e insensateces por el estilo","No es posible obviar la empecinada realidad: que el mundo musulmán considera a la civilización occidental judeocristiana como un mundo decadente, la máxima representación del mal, el enemigo a batir... y mientras, muchos siguen hablando de conciliar, de dialogar, de acoger generosamente a todo aquel que nos llegue, no importa de dónde, con tal de no evitar ser llamado xenófobo,",es
"Porque a nosotros no nos gustan los gringos invasores de otros países, ni los nacionales que se venden a ellos como esclavos.","Porque a nosotros no nos gustan los gringos invasores de otros países, ni los nacionales que se venden a ellos como esclavos.",es
La zorra de tu madre se fue a pegar con el diablo,Tu madre se fue a pegar con el diablo.,es
"Que asco me da esa vieja, se cree la gran cosa por andar con ese narco, es una puta sinvergüenza que no respeta nada, ojalá que la agarre la ley","Que asco me da esa vieja, se cree la gran cosa por andar con ese narco, es una persona sinvergüenza que no respeta nada, ojalá que la agarre la ley",es
Una puta más en la calle tu hermana concha de tu madre ,Una chica más en la calle tu hermana concha de tu madre,es
"Utilicé “puto” como un insulto y en mala onda, sin duda, de la misma forma en que pude haber utilizado “pendejo”, “gilipolla”, ""pusilánime"", ""bolonio"", ""palurdo"" o cualquier otro improperio","Utilizaré “mal” como un insulto y en mala onda, sin duda, de la misma forma en que pude haber utilizado “maleducado”, “pusilánime”, “bolonio” o cualquier otro insulto.",es
"Seguro sos un zurdo miserable, que envidia a los que tienen más que vos. Andá a trabajar y dejá de querer imponer tu doctrina de porquería. El aborto no es un derecho, es un asesinato.","Andá a trabajar y dejá de querer imponer tu doctrina. El aborto no es un derecho, es un asesinato.",es
"Y creo que Mou no pudo encontrar mejor apodo para Benzena que Gato, pero es que es de esos mininos que tienen en la casa de tu zorrita que llegas y se te pegan al tobillo y empiezan a no se si rascarse o exitarte con el tobillo","Y creo que Mou no pudo encontrar mejor apodo para Benzena que Gato, pero es que es de esos mininos que tienen en la casa de tu que llegas y se te pegan al tobillo y empiezan a no se si rascarse o exitarte con el tobillo",es
"siempre quieren robar con cultos de alguna clase… confío en que la Humanidad aprenda algún día que Baba está dentro de cada quién… ahora hay gente con comunidades digitales muy grandes recomendando la vacuna de Astra Zeneca en vez de la de Moderna… ¿qué opina al respecto? Nunca creí en ese estúpido remedio de conspirratas,hay mucho fanatismo como la gente que quiere ponerse la vacuna rusa,ya me tienen harto la gente pendeja 😭 ","siempre quieren robar con cultos de alguna clase... confío en que la Humanidad aprenda algún día que Baba está dentro de cada quién... ahora hay gente con comunidades digitales muy grandes recomendando la vacuna de Astra Zeneca en vez de la de Moderna... ¿qué opina al respecto? Nunca creí en ese remedio,hay mucho fanatismo como la gente que quiere ponerse la vacuna rusa,ya me tienen harto",es
y esa zorra con el pañuelo verde? que se cree defensora de los derechos humanos? si apoya el aborto y la eutanasia? hipocrita de mierda,y esa persona con el pañuelo verde? que se cree defensora de los derechos humanos? si apoya el aborto y la eutanasia?,es
"La solución al problema moro es el bautismo colectivo, ó en su rechazo la expulsión automática de España","La solución al problema moro es el bautismo colectivo, ó en su rechazo la expulsión automática de España",es
"¿Te crees muy guay por insultar a la gente que no piensa como tú, facha de mierda?",¿Te crees muy guay por insultar a la gente que no piensa como tú?,es
El puto chino no tiene ni idea de lo que me ha hecho. ¡Y ahora me está pidiendo un favor!,El chino no tiene ni idea de lo que me ha hecho. ¡Y ahora me está pidiendo un favor!,es
"Pendejo, ¿quién te crees que eres para hablarme así? Te voy a dar una cachetada que te va a volar los dientes, pinche hocicón",¿Quién te crees que eres para hablarme así? Te voy a dar una cachetada que te va a volar los dientes,es
"No tienes ni idea, gilipollas yanqui, vete a tu país y no te metas en lo que no te importa, tu país es el mayor problema del mundo.","No tienes ni idea, vete a tu país y no te metas en lo que no te importa, tu país es el mayor problema del mundo.",es
"No merece vivir ese hijo de puta, que le den un tiro en la nuca y lo tiren a una fosa común, así se acaba la plaga de narcos","No merece vivir, que le den un tiro en la nuca y lo tiren a una fosa común, así se acaba la plaga de narcos",es
ahora se quejan de Macri? váyanse a cagar maricones afeminados! son todos cagones! no hay más ejercito porque son todos putos,ahora se quejan de Macri? no hay más ejercito porque son todos malos,es
"Eres el pendejo más grande que he conocido en mi vida, te crees muy listo y superior, pero no eres más que un ignorante y un mediocre. Te burlas de los demás, pero no tienes ni idea de nada, siempre hablas puras mentiras y tonterías. No me extraña que todos te odien y te eviten, no tienes ni un gramo de humildad ni de respeto. Ojalá algún día te caiga el veinte y te des cuenta de lo pendejo que eres, pero lo dudo mucho, porque eres un caso perdido.","Te crees muy listo y superior, pero no eres más que un ignorante y un mediocre. Te burlas de los demás, pero no tienes ni idea de nada, siempre hablas puras mentiras y tonterías. No me extraña que todos te odien y te eviten, no tienes ni un gramo de humildad ni de respeto. Ojalá algún día te caiga el veinte y te des cuenta de lo malo que eres.",es
"No podís tener tanta cara de raja, flaca culiá. Andai puro vendiendo la pomada, si te importa una mierda el pueblo. Ojalá te saquen la chucha, traidora de mierda. #ChileDesperto","No podéis tener tanta cara. Andai puro vendiendo la pomada, si te importa el pueblo. Ojalá te saquen. #ChileDesperto",es
"Vos te crees el mejor mientras yo me creo los peores, chupame la pija que la vida es asi","Vos te crees el mejor mientras yo me creo los peores, la vida es asi",es
La diferencia es que lo hizo en inglés porque es un puto guiri que no habla ni palotá,La diferencia es que lo hizo en inglés porque es un guiri que no habla ni palotá,es
Qué desagrado me causas señor de tez oscura,Qué desagrado me causas señor de tez oscura,es
"El último hombre que te dijo puta, folla con ratas","El último hombre que te dijo, no hagas nada malo.",es
"La homosexualidad no es normal, es una desviación de la naturaleza. Los homosexuales no pueden reproducirse y por eso buscan adoctrinar a los niños para que se vuelvan como ellos. No hay que tolerar esta perversión que atenta contra la familia y contra Dios.","La homosexualidad no es normal, es una desviación de la naturaleza. Los homosexuales no pueden reproducirse y por eso buscan adoctrinar a los niños para que se vuelvan como ellos. No hay que tolerar esta perversión que atenta contra la familia y contra Dios.",es
"Hey guanaco libre: Primero que todo dejame decirte que el marxismo a mi siempre me ha pelado la charnela de la verga porque es una ideología sionista, extranjera, y pajera, dicho esto, te digo que la Unión Soviética cayó hace 20 años, y casi inmediatamente las naciones satélites se sublevaron","Primero que todo dejame decirte que el marxismo a mi siempre me ha hecho sentir mal porque es una ideología sionista, extranjera, y dicho esto, te digo que la Unión Soviética cayó hace 20 años, y casi inmediatamente las naciones satélites se sublevaron",es
""" El cristianismo es un culto restrictivo, perjudicial, violento, opresivo y totalitario, hipócrita, patriarcal que ha causado 2,000 años de dolor, sufrimiento y miseria a incontables millones de personas.""","El cristianismo es un culto restrictivo, violento, opresivo y totalitario que ha causado 2,000 años de dolor, sufrimiento y miseria a incontables millones de personas.",es
