toxic_sentence,non_toxic_sentence,lang
 يا بوابين يا زريبة. اة يا زيزي <>الفنله البيضه بخطين حمر اناا هفضلل احفل عليها طول العمر,يا بوابين يا زريبة. اة يا زيزي <>الفنله البيضه بخطين حمر اناا هفضلل احفل عليها طول العمر,ar
سجل يا تاريخ سجل يا دفتر نمت يوم كامل بدون ما ابويا يصحيني فسوووة ثانية وحدة 👋,سجل يا تاريخ سجل يا دفتر نمت يوم كامل بدون ما ابويا يصحيني فسوووة ثانية وحدة 👋,ar
كول هوا وكفنا شرك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسرائيل لمتلك,كول هوا وكفنا شرك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسرائيل لمتلك,ar
بشير صوتو الاسف جاهل غبواة الدليل يجاوب ديراكات الشعب الميبون يصفقلو بهامتو,بشير صوتو الاسف جاهل الدليل يجاوب ديراكات الشعب الميبون يصفقلو بهامتو,ar
قحاب بلاش حوايج رمضان تربحكم يورينا ربي أية بجاه الشهر الفضيل,بلاش حوايج رمضان تربحكم يورينا ربي أية بجاه الشهر الفضيل,ar
اهااا فهمت عليك فرقت معك عل حرف واحد بين سوي و سوري قول هيدا حلمك انت و كتار متلك بس ما فشرت انت و يللي اكبر منك عماد اللو…,اهااا فهمت عليك فرقت معك عل حرف واحد بين سوي و سوري قول هيدا حلمك انت و كتار متلك بس ما فشرت انت و يللي اكبر منك عماد اللو...,ar
يع تيك عص بة عصبة ضمار,يع تيك عصبة عصبة ضمار,ar
وانا من كتار بقترح وبطالب يعرضوك عا طبيب بيطري,وانا من كتار بقترح وبطالب يعرضوك عا طبيب بيطري,ar
 اوعك تحكي عن الجمال بس تصيري تغسلي وجهك بنصير نميز بينك وبين القنفذ ..,اوعك تحكي عن الجمال بس تصيري تغسلي وجهك بنصير نميز بينك وبين القنفذ..,ar
 تفه عليكي يا حيوانة يا بنت السعودية والمال بنت الصرامي بتجيبي المسبة لحالك لانك وحدة قليلة شرف قليلة اخلاق,تفه عليكي يا بنت السعودية والمال بنت الصرامي بتجيبي المسبة لحالك لانك وحدة قليلة شرف قليلة اخلاق,ar
 يعني تسدي بوزك و ما تحكي شي ما بتفهمي في انت بتفهمي تعملي عشا و تبسطي زعيمك غير هيك ما بتعرفي سدي بوزك بلييييز,يعني تسدي بوزك و ما تحكي شي ما بتفهمي في انت بتفهمي تعملي عشا و تبسطي زعيمك غير هيك ما بتعرفي سدي بوزك بلييييز,ar
@User.IDX يعني كان حرامي لعنبودارهم... مافيه رئيس شريف كلهم حرامية.. والكلاب يتكلمون عن الوطن والوطنية في خطبهم الزائفة .. ,@User.IDX يعني كان حرامي لعنبودارهم... مافيه رئيس شريف كلهم حرام.. والكلاب يتكلمون عن الوطن والوطنية في خطبهم الزائفة..,ar
@User.IDX نفسي اشوف بني آدم فاهم فى هالجزيرة العربية شو مالهم الناس سطحين وتافهمين ولا عارفين وين الله حاططهم الفخ نصب وحان وقت الحصاد اصحوا قبل فوات الأوان تعلموا من صدام مات واقفا رغم كل الادانات داخليه وخارجية مات صلبا واقفا كالاشجار وأصبح مثلا اعترفوا,@User.IDX نفسي اشوف بني آدم فاهم فى هالجزيرة العربية شو مالهم الناس سطحين وتافهمين ولا عارفين وين الله حاططهم الفخ نصب وحان وقت الحصاد اصحوا قبل فوات الأوان تعلموا من صدام مات واقفا رغم كل الادانات داخليه وخارجية مات صلبا واقفا كالاشجار وأصبح مثلا اعترفوا,ar
@User.IDX شكل المغرد هالحمار حنا لاننظر لحمبر ولااحد يطبق علينتا قوانين تشرع بالمراج مافادكم لهثكم في قضيه خاشفجي الجين جايين النووي السعوديه تمشي علي خك النجاح والنهضه والحمير ناسين انفسهم بصراخ هههههههه اللهم لاشماته اصبحتم تحت الااام <url> ,@User.IDX شكل المغرد هالحمار حنا لاننظر لحمبر ولااحد يطبق علينتا قوانين تشرع بالمراج مافادكم لهثكم في قضيه خاشفجي الجين جايين النووي السعوديه تمشي علي خك النجاح والنهضه والحمير ناسين انفسهم بصراخ هههههههه اللهم لاشماته اصبحتم تحت الااام <url>,ar
كول هوا خسرتو بأرضك وبين جمهورك بعد ما منعت القطريين من تشجيع جمهورهم انتو فاشلين في كل شئ وهم متفوقين عليكم في…,كول هوا خسرتو بأرضك وبين جمهورك بعد ما منعت القطريين من تشجيع جمهورهم انتو فاشلين في كل شئ وهم متفوقين عليكم في...,ar
يعطك بوووز وجه الهم جيتها تونس دخلت جبل منحطة بالها الشراب اللبسة الأخر طلعت جاسوسة منحطة مريم خسارةوفيك إسمك رمز الطهارة الأخر قالت ناس تسبني غايرين لبسي ترا روحك أزين ناس تلبس فعلك تهزو فلوسك تفليمك,يعطك بوووز وجه الهم جيتها تونس دخلت جبل منحطة بالها الشراب اللبسة الأخر طلعت جاسوسة منحطة مريم خسارةوفيك إسمك رمز الطهارة الأخر قالت ناس تسبني غايرين لبسي ترا روحك أزين ناس تلبس فعلك تهزو فلوسك تفليمك,ar
        اختفى الغبي <>يا غبي يا لوح يا دلخ تعال وين اختفيت,اختفى <>تعال وين اختفيت,ar
يازلمه انتو اكبر مخربين انت ونظام الاسد في الفان وسته قلتم شكرا قطر ما عندكم وفاء لا حده,يازلمه انت ونظام الاسد في الفان وسته قلتم شكرا قطر ما عندكم وفاء لا حده,ar
يا قلبك الكذاب يا عذرك التافه .,يا قلبك.,ar
سمعوا لهل الشوفة لا والله شوفوا لهل السمعة عاهرة تحاضر بالشرف,سمعوا لهل الشوفة لا والله شوفوا لهل السمعة تحاضر بالشرف,ar
والبلطجي جبران باسيل المال لمعه حلال ولله حراميا شيخة,والبلطجي جبران باسيل المال لمعه حلال ولله حراميا شيخة,ar
اتوى انجيبك ولد القحبة استنى اتوى انوريك بورقيبة هطحان السبسي انيكلك أمك زادى,اتوى انجيبك استنى اتوى انوريك بورقيبة السبسي انيكلك أمك زادى,ar
خليه يحب رضاع الزبوب الصرم زادا يشيش للباجي النساء الكلاب تبدا المرا تبزق هوا شايخ روح نيك أمك نيك الباجي طحانة,خليه يحب رضاع الزبوب الصرم زادا يشيش للباجي النساء الكلاب تبدا المرا تبزق هوا,ar
صفات ابليس عليه لعنة الله موجودة فيك العقاب لوهاب وهاب قاتل ابو دياب,صفات ابليس عليه موجودة فيك العقاب لوهاب وهاب قاتل ابو دياب,ar
 واللي سكر الطريق وكان مع التسكير يسكر شراين قلبو وانتي معوه يمنه الفاشلة والمأجورة سعرك معروف بكم,واللي سكر الطريق وكان مع التسكير يسكر قلبو وانتي معوه يمنه سعرك معروف بكم,ar
 اذا انتي حقيرة وواطية بتفكري كل العالم متل غصب عنك اشرف الناس,اذا انتي بتفكري كل العالم متل غصب عنك اشرف الناس,ar
كيف تستقبلون هالشي وهذي علومه ادري انت احقر منه يا وئام الكلب ياذنب بشار وحسن خرا لكن للامانه ي…,كيف تستقبلون هالشي وهذي علومه ادري انت احقر منه يا وئام ياذنب بشار وحسن خرا لكن للامانه ي...,ar
ما في غبي الي انت ياحوان كول هوا وسكت,ما في الي انت ياحوان كول هوا وسكت,ar
